Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Target,Curricular 1st and 2nd sem PCA
1,1,1,9,1,1,7,4,0,0,0,1,0,0,23,0,False,-0.40045518135933733
1,8,1,10,1,1,23,8,1,0,0,1,0,0,20,0,False,1.697983495600841
1,1,5,12,1,1,23,9,1,0,0,1,0,0,18,0,False,5.77574513910162
1,17,1,6,1,16,1,4,1,0,1,1,0,0,21,0,False,8.228763793990598
1,1,1,10,1,1,13,7,0,0,0,1,0,1,22,0,False,2.278586940305061
1,1,1,10,1,1,1,5,1,0,1,1,0,0,20,0,False,0.9540149346746922
1,4,1,12,1,3,13,11,1,0,0,1,0,0,23,0,False,4.996440188190444
1,8,2,15,1,1,3,6,1,0,0,1,0,0,19,0,False,1.4475551289452184
1,8,6,12,1,1,1,2,1,0,0,1,0,0,19,0,False,5.327413521745502
1,12,1,17,0,1,13,5,0,0,0,1,0,0,26,0,True,-0.30508893549551175
1,1,6,12,1,1,1,4,1,0,0,1,0,0,18,0,False,5.0978150569029985
1,9,1,7,1,1,1,8,1,0,0,1,1,0,18,0,True,-7.915365472970771
1,15,1,4,1,14,23,10,1,0,0,1,1,0,20,0,False,3.8741803547106883
1,1,1,14,1,1,3,5,0,0,0,1,1,0,19,0,True,-14.458757107045809
1,14,1,17,0,1,22,10,0,0,0,0,1,0,32,0,True,0.6549012308147049
2,12,1,8,1,1,13,5,0,0,0,0,1,0,31,0,True,0.3723498515559882
1,12,1,7,1,12,1,6,0,0,0,1,1,0,25,0,False,-0.18132558153047995
1,13,1,6,1,14,13,2,1,0,0,1,0,0,21,0,False,5.905017951694898
2,14,1,17,0,1,22,10,0,0,0,0,0,0,31,0,True,-1.1139517592566506
2,12,1,16,1,1,22,6,0,0,0,1,0,0,34,0,True,-0.37445458479489346
1,1,1,10,1,1,13,10,0,0,0,1,0,1,18,0,False,3.5296627079042935
1,1,3,10,1,1,13,10,1,0,1,1,0,0,19,0,True,-18.82623156120867
1,17,1,14,1,16,13,7,1,0,1,1,0,0,21,0,False,0.8519612898344668
1,1,2,16,1,1,23,4,1,0,0,0,0,0,18,0,True,2.875003972440531
1,1,1,11,1,1,13,9,1,0,0,1,0,0,20,0,False,4.441697074882306
1,14,1,15,1,1,23,6,1,0,0,1,0,0,20,0,False,1.4042363632829726
1,8,3,14,1,1,23,9,1,1,0,1,0,1,18,0,False,3.2947853157380003
1,1,1,10,1,1,23,9,1,0,0,1,0,0,19,0,False,2.118820809802415
1,14,1,6,1,1,13,2,1,0,0,1,0,0,19,0,False,-6.430819915282202
4,12,1,8,1,1,3,6,1,0,0,1,0,1,30,0,True,-5.6911536983801
1,8,1,10,1,1,13,6,1,0,0,1,0,0,19,0,False,1.483624312129887
1,1,3,13,1,1,23,8,1,0,0,1,0,0,19,0,False,4.622497487101949
1,1,4,12,1,1,1,8,1,0,0,1,0,1,19,0,False,5.005645118951275
1,1,1,6,1,1,13,10,1,0,0,1,0,0,19,0,False,5.604606707970792
1,1,3,10,1,1,1,4,1,0,0,1,0,0,20,0,False,1.3909824973573421
1,13,1,7,1,1,13,4,0,0,1,1,1,0,25,0,True,-7.036447419316451
1,1,2,15,1,1,13,10,0,0,0,1,1,0,19,0,True,-18.82623156120867
2,12,1,16,1,1,22,4,0,0,1,1,0,1,34,0,False,6.510048501770431
1,9,2,12,1,1,23,6,1,0,0,1,0,1,18,0,False,3.2133386647904523
1,1,6,12,1,1,1,6,1,0,0,1,0,1,18,0,False,5.4398640870620305
1,1,1,14,1,1,23,11,0,0,0,1,0,0,20,0,False,3.774649059873134
1,8,2,12,1,1,13,8,1,0,0,1,0,1,20,0,False,3.8836895039450887
1,17,1,17,0,1,23,44,0,0,1,1,0,0,23,0,False,11.214623716118325
1,12,1,14,1,1,22,7,0,0,0,1,0,0,28,0,True,-8.04047660191357
1,8,1,15,1,1,22,11,0,0,0,1,0,0,18,0,False,2.9174765858426888
1,14,1,9,1,1,13,10,1,0,0,1,0,0,19,0,False,-0.4226590107725663
2,1,1,9,1,1,23,9,1,0,0,1,0,0,34,0,True,-2.129150409834896
2,16,1,16,1,1,22,9,0,0,0,1,0,0,35,0,True,-16.269695370597088
1,4,1,17,0,15,22,8,0,0,0,1,0,0,32,0,False,0.7069685641701895
1,8,2,11,1,1,13,8,1,0,0,1,0,0,19,0,False,2.228889554225443
1,8,5,14,1,1,1,8,1,0,0,1,0,0,18,0,False,2.5731499926328993
2,12,1,9,1,1,22,10,0,0,0,0,0,0,35,0,True,0.8902871226986022
1,12,1,3,0,1,1,6,0,0,0,1,1,1,24,0,False,0.698489792697778
1,8,1,10,1,1,13,10,1,0,0,1,0,1,20,0,False,1.900639608245374
1,1,3,15,1,1,13,10,1,0,0,1,1,1,18,1,False,2.6074895770365742
1,1,3,12,1,1,23,10,1,0,0,1,1,1,20,0,False,4.436905354363233
1,8,5,11,1,1,1,8,1,0,0,0,1,0,18,0,True,-14.790703007670214
1,1,1,7,1,1,13,5,0,0,0,1,1,1,18,0,False,6.292765948198895
1,1,1,14,1,1,13,8,0,0,0,1,1,1,20,0,False,-0.9490293134764833
1,8,2,16,1,1,13,4,1,0,0,1,1,0,19,0,True,4.492814967960918
1,1,2,5,1,1,1,10,1,0,0,1,1,1,20,0,False,2.04522585394
1,1,1,10,1,1,13,10,0,0,0,1,1,0,19,0,False,1.6923957109555516
1,1,1,15,1,1,21,1,1,0,0,1,1,0,20,0,False,2.521657441428271
1,1,1,12,1,1,13,8,1,0,0,1,1,0,22,0,False,5.26373773380551
1,8,2,7,1,1,1,9,0,0,0,1,1,1,18,0,False,3.443734492279045
1,1,1,12,1,1,23,10,0,0,0,1,1,0,19,0,False,5.6830522827286
1,15,1,4,1,14,1,8,0,0,0,1,1,0,22,0,True,2.7444830583160282
1,8,5,7,1,1,4,10,1,0,0,1,1,0,20,1,False,3.2461251957023585
2,12,1,4,1,1,1,4,0,0,1,0,1,0,34,0,True,-16.472173238311235
2,12,1,3,0,12,1,5,0,0,0,1,1,0,24,0,True,-7.544207348591705
1,12,2,14,1,1,19,1,1,0,0,1,1,0,26,0,True,-15.848610024831014
1,12,1,12,1,1,22,7,0,0,0,1,1,0,35,0,True,3.0030099241175634
1,1,1,17,0,1,2,10,1,0,0,1,1,0,22,0,False,1.1689898695236742
1,9,1,11,1,1,23,6,1,0,0,1,1,0,26,0,False,1.2669445844160983
1,8,1,9,1,1,1,5,0,0,0,1,1,0,19,0,True,-8.365309330233572
1,1,5,11,1,1,3,10,1,0,0,0,1,0,19,0,True,-18.82623156120867
1,15,1,2,1,14,3,3,0,0,1,1,1,0,20,0,False,-21.116404383116027
1,16,1,14,1,1,3,11,0,0,1,1,1,0,21,0,False,8.528523907126011
1,1,2,15,1,1,1,8,1,0,0,1,0,1,19,0,False,3.873433643040734
1,1,3,15,1,1,13,10,1,0,0,1,0,0,18,0,False,1.788996160991502
1,17,1,4,1,16,1,9,0,0,0,1,0,1,23,0,False,13.625948712309246
1,8,3,9,1,1,13,8,1,0,0,1,0,1,18,0,False,0.1524239084928105
1,9,1,12,1,1,22,8,1,0,0,1,0,0,18,0,False,4.723392134044062
1,1,3,12,1,1,23,10,1,0,0,1,0,0,19,0,False,3.4137382840745722
1,17,1,9,1,16,1,37,1,0,0,1,0,0,21,0,False,11.784840172607268
1,1,1,6,1,1,22,7,1,0,0,1,0,1,18,0,False,6.819099027205468
1,1,1,15,1,1,23,6,1,0,0,1,0,1,24,0,False,2.2660485449902907
1,1,4,12,1,1,3,4,1,0,0,1,0,0,18,0,True,4.885930037866299
1,1,1,14,1,1,13,8,1,0,0,1,0,0,18,0,False,1.6579272997902947
1,8,2,12,1,1,13,8,1,0,0,1,0,0,20,0,False,6.066212464573692
1,8,2,6,1,1,1,10,1,0,0,1,0,0,19,0,False,1.7028436942854661
1,1,5,15,1,1,19,9,1,0,0,0,0,1,18,0,True,3.240387015664286
1,14,1,11,1,1,1,8,0,0,0,1,0,1,19,0,True,3.0510443282462205
1,8,2,16,1,1,1,9,1,0,0,1,0,0,19,0,False,1.6585390561036633
1,1,5,10,1,3,1,4,0,0,1,1,0,0,18,0,False,0.9594840821929722
1,1,2,16,1,1,13,16,1,0,0,1,0,0,20,0,False,4.172606202787346
1,1,5,12,1,1,23,10,1,0,0,1,0,1,18,0,False,5.77574513910162
1,8,6,13,1,1,23,6,1,0,0,1,0,1,19,0,False,4.043658573869802
1,8,3,9,1,1,3,11,1,0,0,1,0,0,18,0,False,2.9242328706361533
1,1,2,12,1,1,22,10,1,0,0,1,0,0,18,0,False,4.068201797047404
1,1,1,6,1,1,1,10,1,0,0,1,0,0,21,0,False,3.846196806908278
1,8,1,11,1,1,19,8,1,0,1,0,0,0,19,0,True,-4.680434904300721
1,1,4,12,1,1,1,4,1,0,0,1,0,0,21,0,False,6.480168859792297
1,1,1,6,1,1,4,10,0,0,0,1,0,0,18,0,False,6.235254509480676
1,8,3,13,1,1,13,8,0,0,0,1,0,1,18,0,False,5.241055906289031
1,1,1,12,1,1,1,11,0,0,0,1,0,0,18,0,False,5.348188759361683
1,1,1,8,1,1,3,4,0,0,0,0,0,0,23,0,True,-6.277301596646041
1,1,1,10,1,1,13,8,1,0,0,1,0,0,20,0,False,2.1606120971391753
1,1,1,12,1,1,23,6,0,0,0,1,0,0,18,0,False,4.812656485592914
1,8,2,16,1,1,1,11,1,0,0,1,0,0,19,0,False,1.4390992391439426
1,12,1,12,1,1,1,8,0,0,0,1,0,1,27,0,False,2.895589831893613
1,8,1,9,1,1,22,7,1,0,1,0,0,1,19,0,False,-0.867585929004683
1,14,1,8,1,1,1,10,1,0,0,1,0,0,21,0,True,4.394057208974942
1,9,1,12,1,1,22,9,1,0,0,1,0,1,19,0,False,2.8322971351657067
1,15,1,10,1,1,22,10,0,0,0,1,0,1,21,0,False,1.7933481585837505
1,1,5,15,1,1,13,10,1,0,0,1,0,0,18,0,False,1.9668559604428957
1,8,1,6,1,1,13,8,1,0,0,1,0,1,20,0,False,2.3048132331301936
1,1,1,16,1,1,22,8,1,0,0,1,0,1,18,0,False,3.024203585917334
1,8,1,5,1,1,1,9,1,0,1,0,0,1,18,0,True,0.7897698894625869
1,1,3,6,1,1,1,5,1,0,0,1,0,0,18,0,False,4.023605431491923
1,8,4,15,1,1,1,4,1,0,0,1,0,1,18,0,False,1.635689410815953
1,1,3,12,1,1,1,8,1,0,0,1,0,1,19,0,False,3.507508422937196
1,17,1,6,1,16,13,10,1,0,1,0,0,0,23,0,False,14.024714068397785
1,12,1,6,1,12,13,10,1,0,0,1,0,1,24,0,False,3.51736703487558
1,1,1,2,1,1,1,4,1,0,0,1,0,0,19,0,False,-21.116404383116027
1,1,3,12,1,1,13,10,1,0,0,1,0,0,18,0,False,7.037866610283238
1,1,2,5,1,1,1,4,0,0,0,1,0,0,19,0,False,0.4479263280992001
1,8,2,16,1,1,23,10,1,0,0,1,0,0,19,0,True,-18.82623156120867
1,1,1,10,1,1,1,9,0,0,0,1,0,1,20,0,False,1.6962645013542499
1,1,1,6,1,1,1,6,0,0,0,1,0,0,20,0,False,4.4577741626325995
1,12,1,15,1,1,19,1,0,0,0,1,0,0,26,0,True,-5.264190685718889
1,12,1,11,1,12,13,6,0,0,1,0,1,0,36,0,True,-14.167139794189993
1,8,1,2,1,1,1,11,0,0,0,0,1,0,19,0,True,-21.116404383116027
1,13,1,7,1,1,13,10,0,0,0,0,1,0,27,0,True,-19.207927031526562
1,1,4,7,1,1,3,31,0,0,0,1,1,0,18,0,True,-7.999172367702414
1,1,4,12,1,1,22,10,1,0,0,1,1,1,18,0,False,4.7403273131384935
1,12,1,5,1,1,23,6,0,0,0,1,1,0,28,0,True,-18.82623156120867
1,15,1,2,1,14,13,10,1,0,0,1,1,0,21,0,False,-21.116404383116027
1,1,1,12,1,1,13,10,0,0,0,1,1,0,19,0,False,3.4425410138364043
1,12,1,14,1,7,6,4,0,0,1,0,1,0,26,0,True,-15.84843004015725
1,16,1,7,1,1,1,6,1,0,0,1,1,0,20,0,True,7.832798414545575
1,1,6,12,1,1,23,10,1,0,0,1,1,0,19,0,False,3.6226054929059117
1,1,1,9,1,1,13,4,1,0,0,1,1,0,21,0,True,-0.6501352344003912
1,17,1,14,1,16,1,10,0,0,0,1,1,1,23,0,False,1.984244588783124
1,12,1,3,0,13,23,9,0,0,0,1,1,0,29,0,False,3.4141626208100284
1,1,1,12,1,1,1,10,0,0,0,1,1,0,20,0,False,6.416910043487359
1,1,1,10,1,1,1,10,0,0,0,1,1,0,18,0,False,1.5715749711362683
1,1,1,15,1,1,1,6,1,0,0,1,1,0,19,0,False,1.6495930081217942
1,4,1,13,1,3,1,9,0,0,0,0,1,0,23,0,True,1.6044680735908905
1,1,1,2,1,1,23,2,0,0,0,1,1,0,21,0,True,-21.116404383116027
1,8,1,9,1,1,1,4,1,0,0,1,1,0,18,0,False,0.014563550127025593
1,1,1,2,1,1,22,8,1,0,0,1,1,1,18,0,False,-21.116404383116027
1,1,5,5,1,1,13,6,1,0,1,0,1,0,21,0,True,-7.47864065372257
1,16,1,10,1,1,1,10,0,0,0,1,1,0,22,0,True,-14.459481797963107
1,9,1,13,1,1,3,9,1,0,0,1,1,0,21,0,False,3.9344079423413945
1,12,1,12,1,1,23,10,1,0,0,0,1,0,32,0,True,-18.26531848828703
1,4,1,4,1,3,1,2,1,0,0,1,1,0,27,0,False,20.709631192033704
1,1,1,12,1,1,13,9,1,0,0,1,1,0,18,0,False,3.0967811073250644
1,12,1,5,1,1,1,4,1,0,0,1,1,1,24,0,False,2.99946171512525
1,1,1,8,1,1,13,10,1,0,0,1,1,0,22,0,True,-8.877990137849677
1,14,1,8,1,1,2,3,1,0,0,0,1,0,22,0,True,-17.171178641281227
1,1,3,9,1,1,22,6,1,0,0,1,1,0,19,0,False,0.902285716414152
1,8,6,7,1,1,22,12,1,0,0,1,1,0,19,0,True,-14.167139794189993
1,1,2,6,1,1,1,4,1,0,0,1,1,0,21,0,False,1.2170990681871743
1,1,2,12,1,1,1,8,1,0,0,1,0,1,18,0,False,5.891821679144712
1,1,2,11,1,1,3,11,1,0,0,1,0,0,18,0,False,1.7463542261093465
1,1,1,2,1,1,13,10,1,0,1,1,0,0,20,0,True,-21.116404383116027
1,8,1,10,1,1,1,10,1,0,0,1,0,0,19,0,False,2.6423174199276573
1,8,5,15,1,1,23,39,1,0,1,1,0,0,19,0,False,0.4628232192393007
1,8,1,11,1,1,10,4,1,0,0,1,0,1,18,0,False,0.7796224392315523
1,1,1,8,1,1,1,10,1,0,0,1,0,0,20,0,False,4.879985878335191
1,15,1,5,1,14,10,10,0,0,1,1,0,1,22,0,False,6.428366503593903
2,12,1,13,1,12,22,10,0,0,0,1,0,0,31,0,False,4.450341239040629
1,8,1,16,1,1,13,9,0,0,0,1,0,1,19,0,False,4.624460545212699
1,1,2,2,1,1,1,4,1,0,0,1,0,0,18,0,False,-21.116404383116027
1,1,2,11,1,1,23,8,1,0,0,1,0,1,18,0,False,2.433257452483865
1,1,1,6,1,1,10,12,0,0,0,1,0,0,21,0,False,1.784262745169837
1,8,5,12,1,1,23,8,1,0,0,1,0,1,18,0,False,5.972071911505537
1,15,1,9,1,14,2,9,0,0,1,0,1,0,25,1,True,-15.512315978702812
1,6,1,7,1,1,1,9,0,0,1,1,1,0,21,1,True,-14.662684356594557
1,9,2,12,1,1,23,6,1,0,0,1,0,1,19,0,False,3.7637319853595237
1,1,2,15,1,1,23,10,1,0,0,1,0,0,19,0,False,-0.0817913072792571
1,8,1,11,1,1,9,1,1,0,0,1,0,0,22,0,True,1.4075941112579038
1,6,1,9,1,1,23,2,0,0,0,1,1,0,19,0,False,-0.8170895741698061
1,12,1,3,0,12,22,6,0,0,0,1,0,0,58,0,True,-14.795051153174013
1,7,2,10,1,1,13,8,1,0,0,1,0,1,19,0,False,0.40091627931385077
1,14,1,14,1,1,22,10,1,0,0,1,1,0,23,1,False,6.177227218803072
1,1,2,15,1,1,22,10,1,0,0,1,0,1,19,0,False,1.9090470722612025
1,9,3,12,1,1,13,8,1,0,0,1,0,0,18,0,False,5.161955158041078
1,1,2,6,1,1,13,12,0,0,0,1,0,0,20,0,False,0.5506698955045302
1,8,5,6,1,1,13,8,0,0,0,0,0,0,18,0,True,-18.82623156120867
1,8,1,14,1,1,3,6,0,0,0,1,0,0,18,0,False,2.696755171803513
1,8,4,9,1,1,13,8,1,0,1,1,0,1,18,0,False,-1.2451583959022798
1,12,1,8,1,1,23,11,0,0,0,1,0,0,24,0,True,3.462889507191651
1,8,4,16,1,1,22,6,1,0,0,1,0,0,18,0,True,0.37090631407261654
1,1,3,9,1,1,1,8,1,0,0,1,0,1,19,0,False,0.6189431576732005
1,8,3,10,1,1,13,8,1,0,0,1,0,1,19,0,False,0.9793535531679218
1,1,1,11,1,1,23,7,1,0,0,1,0,0,18,0,False,-0.18130558584073597
1,1,2,8,1,1,13,10,1,0,0,1,0,0,18,0,False,1.850987248953814
1,1,1,2,1,1,13,6,1,0,0,1,0,1,19,0,False,-21.116404383116027
1,15,1,6,1,1,4,7,0,0,0,1,0,0,22,0,False,2.873868431976838
1,1,1,11,1,1,2,2,1,0,0,1,0,0,19,0,False,5.011017248897648
3,8,1,10,1,1,22,10,1,0,0,1,0,1,21,0,False,1.472981032783725
1,8,1,15,1,1,13,8,1,0,0,1,0,1,21,0,False,1.6357705961288787
1,1,3,12,1,1,23,8,1,0,0,1,0,1,18,0,False,6.33818309949314
1,1,5,16,1,1,1,10,1,0,0,1,0,0,20,0,True,1.2764079234100585
1,1,3,11,1,1,22,8,1,0,0,1,0,1,18,0,False,1.0259920191467735
1,7,3,5,1,1,1,9,1,0,0,1,0,0,19,0,False,5.265015315245261
1,1,2,12,1,1,1,10,1,0,0,1,0,1,18,0,False,4.793832853524172
1,6,1,9,1,1,26,5,0,0,1,0,1,0,26,1,True,2.5449199731104244
1,6,1,7,1,1,1,31,0,0,1,1,0,0,19,1,False,1.6624368122668116
2,12,1,3,0,1,22,10,0,0,0,1,0,0,35,0,False,1.3692944003327092
1,9,1,14,1,1,1,10,1,0,0,1,0,1,19,0,False,2.715833380743291
1,1,1,6,1,1,23,7,1,0,0,1,1,0,18,0,False,0.9230963820647347
1,1,5,14,1,1,13,4,0,0,0,1,1,0,19,0,False,-0.17148075277459895
1,1,1,2,1,1,1,10,1,0,0,1,1,0,25,0,False,24.702341646081678
1,8,6,11,1,1,1,4,1,0,0,1,1,0,18,0,False,3.026386279061164
1,8,1,4,1,1,1,6,1,0,1,0,1,0,26,0,True,-12.780185640073986
1,14,1,17,0,1,1,7,0,0,0,1,1,0,34,0,False,1.1784993174119016
1,1,2,11,1,1,4,4,1,0,0,0,1,0,18,0,True,-15.512315978702812
1,1,1,2,1,1,3,6,0,0,0,0,1,0,18,0,True,-21.116404383116027
1,8,3,7,1,1,1,4,1,0,0,1,1,1,18,0,True,1.120072918346132
1,15,1,4,1,14,22,5,0,0,0,1,1,0,20,0,True,3.530188365772144
1,15,1,5,1,14,1,5,0,0,0,1,1,0,25,0,False,5.687388185208871
1,8,1,8,1,1,2,2,0,0,0,1,1,0,18,0,True,2.8496637512730523
1,1,1,4,1,1,13,10,1,0,0,1,1,0,19,0,False,16.682416892516898
1,1,1,2,1,1,1,2,1,0,0,1,1,0,20,0,True,-21.116404383116027
1,9,2,10,1,1,13,8,1,0,0,1,1,1,20,0,False,1.8311592193662385
1,1,1,7,1,1,3,4,0,0,0,1,1,0,20,0,False,0.3930957040686529
1,1,2,9,1,1,1,10,1,0,0,1,1,1,19,0,True,-15.848610024831014
1,1,1,9,1,1,1,6,0,0,0,1,1,0,20,0,False,1.9503632759803367
1,1,6,12,1,1,1,8,1,0,0,1,1,0,18,0,False,4.919386155104668
1,1,1,14,1,1,2,35,1,0,0,1,1,0,19,0,False,1.177661023709554
1,9,1,9,1,1,22,8,1,0,0,0,1,0,20,0,True,-17.52645680088554
1,12,1,14,1,1,23,8,0,0,0,1,1,0,24,0,True,5.416536630318216
1,15,1,4,1,14,23,9,1,0,0,1,1,0,20,0,False,3.3097584937482054
1,1,3,14,1,1,3,9,1,0,0,1,1,0,19,0,False,-1.3588388140202028
1,16,1,7,1,1,1,5,0,0,0,1,1,0,23,0,True,-0.9344330095802782
1,8,2,11,1,1,13,4,1,0,0,1,1,0,20,0,False,1.194660368854695
1,14,4,3,0,1,19,1,0,0,0,1,1,0,21,0,False,12.217326076626712
1,8,2,7,1,1,8,10,1,0,0,1,1,0,20,0,True,-9.001137611926188
2,8,5,7,1,1,22,5,1,0,0,1,1,0,21,0,False,2.514629567314781
1,1,1,15,1,1,1,8,0,0,0,1,1,1,18,0,False,3.485098941636508
1,1,3,11,1,1,1,4,1,0,0,1,1,0,18,0,False,2.3935371287546587
1,8,1,9,1,1,3,8,1,0,0,1,1,0,18,0,False,2.4770470539431173
1,15,1,4,1,14,3,2,1,0,0,1,1,0,20,0,False,3.0385427397938827
1,8,1,15,1,1,13,10,0,0,0,1,1,1,18,0,False,1.5456172014563272
1,8,1,15,1,1,22,5,1,0,0,1,1,0,19,0,True,-14.787541154303545
1,8,1,7,1,1,1,11,1,0,0,1,1,0,20,0,False,-0.21823914232819774
1,8,1,8,1,1,13,8,0,0,0,1,1,0,19,0,False,2.4058209730283906
1,12,1,17,0,1,22,6,1,0,1,1,1,0,33,0,True,0.5651455616643375
1,16,1,2,1,1,2,4,1,0,0,1,1,0,21,0,False,14.042887868591357
2,12,1,4,1,1,1,5,0,0,1,0,1,0,25,0,True,-1.2097169808248722
1,1,1,6,1,1,1,10,1,0,0,1,1,1,20,0,True,-5.2432048593379434
1,17,1,6,1,16,1,5,1,0,0,1,1,1,22,0,True,7.0837844730012485
4,12,1,15,1,12,22,2,0,0,0,1,0,0,39,0,False,0.732465868841075
1,1,2,14,1,1,3,7,1,0,0,1,1,1,21,0,False,4.468459903196454
1,8,1,11,1,1,1,10,0,0,0,1,0,1,19,0,False,1.444310809707602
1,12,1,12,1,12,22,8,0,0,0,1,0,1,26,0,False,1.430648950349397
1,9,2,10,1,1,13,4,1,0,0,1,0,1,19,0,False,1.2884880161618
1,17,1,6,1,16,1,3,1,0,0,0,0,1,20,0,False,12.841851642758833
1,8,1,14,1,1,1,10,1,0,0,1,0,1,25,0,False,2.1901875637945274
1,14,1,3,0,1,13,6,0,0,0,1,1,0,24,0,True,-12.431507270176573
1,8,6,7,1,1,13,1,1,0,0,1,1,0,20,0,False,2.6763976031774064
2,12,1,4,1,1,22,10,0,0,0,1,1,0,29,0,False,4.779601078274862
1,1,1,15,1,1,1,10,0,0,0,1,1,0,20,0,False,1.303582084025166
1,15,1,8,1,14,3,3,1,0,0,1,1,0,20,0,True,2.577560993319544
1,12,1,14,1,12,13,9,1,0,0,1,1,1,24,0,False,2.126583213045418
1,12,1,12,1,12,1,3,0,0,1,1,1,0,24,0,True,-9.02389007562214
1,4,1,7,1,15,3,6,0,0,0,1,1,0,23,0,False,1.6724079774613507
1,14,1,13,1,1,1,6,1,0,0,1,1,0,20,0,False,5.649013943103313
1,8,2,14,1,1,1,11,1,0,0,1,1,0,19,0,False,3.1531376960001296
4,12,1,4,1,1,22,9,0,0,0,1,1,0,28,0,False,3.928136368402445
1,15,1,4,1,14,1,5,1,0,0,1,1,1,20,0,False,3.423798312842706
1,1,1,5,1,1,23,4,0,0,0,1,1,0,18,0,False,2.947837452386633
1,1,1,14,1,1,1,12,1,0,1,1,1,0,20,0,True,-9.43219546702566
2,12,1,17,0,1,22,4,1,0,0,1,1,0,33,0,False,1.3690303946444935
2,12,1,12,1,1,22,42,0,0,0,1,0,0,35,0,False,3.2159889843781144
1,12,1,12,1,15,22,8,0,0,0,1,0,0,27,0,False,7.262648507863833
1,8,5,15,1,1,23,8,1,0,0,0,0,0,19,0,True,2.4394282624084447
1,12,1,17,0,1,22,10,0,0,0,1,0,1,31,1,False,1.3257214282909437
1,1,1,2,1,1,13,8,1,0,0,1,1,0,19,0,False,-21.116404383116027
1,14,1,5,1,1,13,8,1,0,0,1,1,0,22,0,False,15.219840718458947
1,14,1,12,1,1,1,7,0,0,0,1,0,0,39,1,True,-18.26531848828703
1,8,1,11,1,1,1,9,1,0,0,0,1,0,22,0,True,-19.502326853651205
2,12,1,17,0,1,22,11,0,0,0,1,1,0,47,0,False,-0.24193585112508842
1,8,1,2,1,1,13,10,1,0,0,1,1,1,19,0,False,-21.116404383116027
1,5,1,11,1,1,3,10,1,0,0,1,0,0,19,1,False,2.6177031811558287
1,8,1,12,1,1,13,10,1,0,0,1,0,0,19,0,True,-18.26531848828703
1,1,1,2,1,1,13,8,1,0,0,1,0,1,21,0,False,25.294467799619284
1,4,1,12,1,5,13,2,1,0,0,0,0,0,39,0,True,-18.26531848828703
1,8,1,2,1,1,13,2,1,0,0,1,1,0,19,0,False,12.959325163212313
1,1,1,2,1,1,22,9,0,0,0,1,1,1,20,0,False,-21.116404383116027
1,12,1,9,1,9,1,5,1,0,1,0,1,0,24,0,True,-15.848610024831014
1,12,1,17,0,1,13,10,1,0,0,1,1,0,27,0,True,-9.428155446946874
2,12,1,17,0,1,22,10,0,0,0,1,1,0,29,0,False,2.2089176631098972
1,8,1,6,1,1,13,5,1,0,0,1,1,0,20,0,True,-1.7410236474159895
1,1,1,14,1,1,13,5,0,0,0,1,1,0,21,0,True,-1.4845574895418103
1,1,1,2,1,1,3,3,1,0,0,1,1,0,18,0,False,-21.116404383116027
1,1,1,12,1,1,1,4,0,0,0,1,1,0,19,0,False,4.9154254610409005
1,8,1,15,1,1,1,2,0,0,1,0,1,0,19,0,True,2.004288170584207
1,12,1,7,1,1,22,10,0,0,0,1,1,1,28,0,False,1.114889490224769
1,6,1,11,1,1,13,8,1,0,0,0,0,0,21,1,False,1.8604730176636721
1,5,1,12,1,1,3,10,1,0,1,0,0,0,23,1,True,4.777324092956228
4,12,1,4,1,1,13,5,0,0,0,1,0,0,39,0,False,4.942451137372348
1,8,3,12,1,1,23,6,1,0,0,1,0,0,18,0,False,2.783950715719566
2,6,1,15,1,1,22,7,0,0,0,1,0,0,59,1,False,1.0765682085343649
1,4,1,7,1,4,4,8,0,0,1,1,1,0,30,0,False,3.4965207604350184
1,1,1,6,1,1,1,10,1,0,0,1,0,0,18,0,False,1.6851130477177527
2,15,1,17,0,14,22,10,0,0,0,1,0,0,41,0,False,3.560910977360905
1,12,1,12,1,1,22,9,1,0,0,1,0,0,27,0,True,-9.038448472143246
1,1,1,10,1,1,23,11,1,0,0,1,0,1,18,0,False,1.0271286773691202
1,9,5,16,1,1,23,8,1,0,1,0,0,0,20,0,True,3.77696204424711
2,12,1,7,1,3,22,8,0,0,0,0,0,0,32,0,True,-15.512315978702812
1,8,1,9,1,1,23,6,1,0,0,1,0,0,19,0,True,-0.9674494351346148
2,12,1,16,1,9,22,9,0,0,0,1,0,0,41,0,True,-18.82623156120867
4,8,5,3,0,1,13,12,0,0,0,1,0,0,38,0,True,-6.741426532507738
1,4,1,8,1,2,27,10,0,0,0,1,1,0,35,1,True,-12.910115274204074
1,12,1,3,0,1,19,1,1,0,0,1,0,0,27,0,True,4.352822716032172
1,8,1,5,1,1,1,10,1,0,0,1,0,0,19,0,False,1.6896908717949266
1,9,1,15,1,1,13,6,0,0,0,0,0,0,18,0,False,0.6210222149644125
2,12,1,17,0,7,19,1,0,0,0,0,0,0,39,0,True,-15.848610024831014
2,4,1,11,1,2,22,10,0,0,0,0,0,0,37,0,True,-14.170763248776492
5,12,1,12,1,1,23,10,0,0,0,0,0,0,37,0,True,-12.684735559558588
2,14,1,3,0,1,19,1,0,0,0,1,0,1,35,0,False,17.784013834009798
